"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Lower middle income","LMC","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","41544.686682381","1280470.84532215","4194005.5812106","2898870.83153148","2302556.1715158","2424828.78290676","4812047.26431481","28054293.4998278","14006070.5638982","13378397.6058372","11408517.485945","12182090.377487","7776426.53519346","15492840.8318412","6247917.19497107","47294325.2045298","24343923.4035888","28385989.2402829","34364527.0101551","43042364.2547385","87340542.6327601","84577402.9017553","131092655.087466","129695014.343895","134679026.831653","126578451.734163","223828726.590556","135163453.638383","117113542.607249","224376101.840385","455878319.780124","478511934.718199","1646783272.98406","406593163.740877","308556656.340471","257428255.484821","254537379.770389","453903791.962208","468246506.877433","684048457.163145","912225346.394021","750712267.687577","746261530.052284","883215875.421861","1119310220.65535","1164422569.91648","1454743863.51951","1061394940.07085","1552688237.54005","1768748003.28985","1792499268.23516",
"Lower middle income","LMC","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","574634.059953886","23392088.0516838","49102889.2966341","88331124.8522573","73469701.5158605","79117305.2677753","145747343.41303","170840463.179964","131376434.978871","96101899.1999556","77696053.5426112","67189868.0697748","75035089.0045433","111579242.430933","199406102.682631","238307395.425636","205679845.640031","234521495.962104","227556374.549443","352566427.141202","932574155.767685","533976102.321046","474432542.328091","954178357.512741","978352361.601624","1117707794.20362","1109299619.21644","1052646758.94077","958990353.940307","1276783798.12821","1315096894.98213","1580440063.56514","1835264742.02084","2384813639.18236","2868141872.26484","3184884204.46048","3724934294.8338","4126313987.22968","5817894223.04993","5824712993.26451","7193576176.81633","7378193416.68642","7723187154.26923","8969903406.26985","10666030927.3121","10579469473.4694","9457258095.38458","11134513065.3537","12992023566.888","16938549768.6572","17847541078.7287",
"Low & middle income","LMY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3928709726236","22.0027426401868","21.6144365165681","19.5993823543353","20.841700036347","21.2721599181112","21.0337536618158","21.5797839114432","21.4802632446236","22.3320821681966","22.8285932133839","22.6657976840716","24.2624539256228","22.6453217168516","22.1267840412867","20.8218127509567","",
"Low & middle income","LMY","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","826585791443","905101338968","915593268182","913367789275","862760909199","1000248952325","1113298077062","1105424895937","1155015909615","1392449785778","1464187426954","","",
"Low & middle income","LMY","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","537.634199608847","","","","","626.156052374422","","","","","","","","","",
"Low & middle income","LMY","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99095.4039502346","108008.621984285","117792.196099666","122932.092407324","135634.087732449","160662.320771057","174688.609599429","198137.95757113","243608.755441659","304742.276731658","354473.474756378","391591.514485955","449938.909270046","513157.523821552","562844.242270961","608145.664255165","634903.1","677544.98","730563.05","771864.92","838269.88","902668.51","1016884.69","1158772.26","1260286.42","1442271.82","1605912.33","","",
"Low & middle income","LMY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.616807045988879","0.634097979807666","0.68095181395771","0.733289359894806","0.770245902735487","0.815065682793836","0.860269863470586","0.869845482646365","0.958682223079739","1.03153135569426","1.12087830725036","1.1406343017857","1.25348447273364","1.2225256505665","1.36923940748605","1.3812952582323","1.42078498958226","1.37182465558185","1.45539717053069","1.48320666885718","1.6793110299901","1.93938196438019","","","",
"Low & middle income","LMY","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","2799998.88112045","1399999.44056022","2799998.88112045","2799998.88112045","2799998.88112045","4199998.32168067","13599997.7622104","10799998.8810899","7199998.32165015","9994416.142226","12423287.9728003","8157333.196048","9824811.03595058","152585559.051778","177544005.572211","166748870.822531","183702556.163516","43216914.0553595","69900989.7660861","120474110.755295","108588225.293565","88448962.9019433","86346838.5754663","79019520.3234548","74868613.4443015","84865172.6644321","146209090.266669","123153855.601449","238338195.917286","330626692.561446","314624620.337102","371469620.823226","312918549.074817","296291238.552692","447718347.267175","553631435.282359","586417516.29932","499860419.989474","620914873.259643","529208138.996445","566998791.431615","705589148.912269","1424000145.33711","1385986632.95114","2712510959.25134","1756771920.16974","2459492477.56781","2322236981.92383","2300369364.89321","2868463889.00249","3103197937.40193","3410220133.91374","3351819926.32366","3789730660.85934","4094331719.81792","8355374872.23872","9705540884.69429","10841279303.311","12921291482.6859","16344465580.5882","18390360243.7181","16529994580.8951","15840990587.4268",
"Low & middle income","LMY","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","5599997.76224089","5599997.76224089","8399996.64336134","15399993.8461624","15399993.8461624","26599989.3706442","26599989.3706442","32199987.1328851","45799984.8950955","46199984.3356557","56199981.5384263","48530355.6763132","70288240.2137103","86423761.9004714","81141487.1500818","370804511.532209","490982504.856255","489096282.95858","569677901.094033","742730542.012711","768841082.282296","1065142229.27408","1034443936.06023","1048404139.77014","926414720.461446","882741683.057145","939191948.279335","979843452.292995","1069179176.20129","1269847891.04397","1424369081.21493","1561443637.20803","1551434001.66931","1953381195.119","2919613699.46225","3046307693.18255","3543014552.5152","5079377772.05439","5183125044.25007","6120073541.86317","7499321378.26594","7767604747.69366","10645255707.745","11989420996.0411","14809941737.2655","17833923570.4713","20306976456.9601","25309949292.345","29600906242.4882","30141138820.0485","36143679458.6168","40233880556.2338","46742582526.6903","53179788368.9386","56548449030.3811","55035178627.1536","57960490135.2241","65505898480.2175","75420082959.7854","74455768139.4373","73061815796.3154","89350128464.7269","91511794488.5977","96981101130.1056","105337490598.891",
"Lesotho","LSO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2634590134564","0.582000547378695","0.176184816420373","0.0577924172043064","0.173766076409184","0.0339450853606886","0.0697267831899667","0.0925726266687245","0.0742607412455623","",
"Lesotho","LSO","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","817863","3060332","1008052","434789","1323583","237290","535475","666218","480654","",
"Lesotho","LSO","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.46326","2.47727","10.46891","","","","","23.51604","","0.8983","","","","6.94505","","","","","","","","","",
"Lesotho","LSO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00449991226196","7.5344500541687","10.1047801971436","","","","","23.2073307037354","","5.93737983703613","","","","23.7320098876953","","","","","","","","","",
"Lesotho","LSO","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","1","","","","","","","","","","","","","","","","","","","","","","4","1","","","","","",
"Lesotho","LSO","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5","9.75","2.25","8.39","8.17","12.25","12.58","6.43","5.38","7.03","11.92","9.75","11.92","11.45","12.18","14.64","21.26","15.19","11.63","16.51","21.59","24.87","21.11","37.74","34.31","43.94","47.96","","",
