"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"13/07/2024 16:00:00 - 13/07/2024 17:00:00","BZN|PL","Without Sequence","14.18","",""
"13/07/2024 17:00:00 - 13/07/2024 18:00:00","BZN|PL","Without Sequence","82.06","",""
"13/07/2024 18:00:00 - 13/07/2024 19:00:00","BZN|PL","Without Sequence","157.58","",""
"13/07/2024 19:00:00 - 13/07/2024 20:00:00","BZN|PL","Without Sequence","181.40","",""
"13/07/2024 20:00:00 - 13/07/2024 21:00:00","BZN|PL","Without Sequence","213.65","",""
"13/07/2024 21:00:00 - 13/07/2024 22:00:00","BZN|PL","Without Sequence","209.73","",""
"13/07/2024 22:00:00 - 13/07/2024 23:00:00","BZN|PL","Without Sequence","162.00","",""
"13/07/2024 23:00:00 - 14/07/2024 00:00:00","BZN|PL","Without Sequence","126.78","",""
"14/07/2024 00:00:00 - 14/07/2024 01:00:00","BZN|PL","Without Sequence","117.52","",""
"14/07/2024 01:00:00 - 14/07/2024 02:00:00","BZN|PL","Without Sequence","113.61","",""
"14/07/2024 02:00:00 - 14/07/2024 03:00:00","BZN|PL","Without Sequence","105.75","",""
"14/07/2024 03:00:00 - 14/07/2024 04:00:00","BZN|PL","Without Sequence","111.32","",""
"14/07/2024 04:00:00 - 14/07/2024 05:00:00","BZN|PL","Without Sequence","114.89","",""
"14/07/2024 05:00:00 - 14/07/2024 06:00:00","BZN|PL","Without Sequence","103.11","",""
"14/07/2024 06:00:00 - 14/07/2024 07:00:00","BZN|PL","Without Sequence","95.28","",""
"14/07/2024 07:00:00 - 14/07/2024 08:00:00","BZN|PL","Without Sequence","92.10","",""
"14/07/2024 08:00:00 - 14/07/2024 09:00:00","BZN|PL","Without Sequence","110.86","",""
"14/07/2024 09:00:00 - 14/07/2024 10:00:00","BZN|PL","Without Sequence","75.92","",""
"14/07/2024 10:00:00 - 14/07/2024 11:00:00","BZN|PL","Without Sequence","46.18","",""
"14/07/2024 11:00:00 - 14/07/2024 12:00:00","BZN|PL","Without Sequence","30.52","",""
"14/07/2024 12:00:00 - 14/07/2024 13:00:00","BZN|PL","Without Sequence","32.83","",""
"14/07/2024 13:00:00 - 14/07/2024 14:00:00","BZN|PL","Without Sequence","24.69","",""
"14/07/2024 14:00:00 - 14/07/2024 15:00:00","BZN|PL","Without Sequence","8.64","",""
"14/07/2024 15:00:00 - 14/07/2024 16:00:00","BZN|PL","Without Sequence","12.78","",""
"14/07/2024 16:00:00 - 14/07/2024 17:00:00","BZN|PL","Without Sequence","80.15","",""
"14/07/2024 17:00:00 - 14/07/2024 18:00:00","BZN|PL","Without Sequence","118.92","",""
"14/07/2024 18:00:00 - 14/07/2024 19:00:00","BZN|PL","Without Sequence","129.06","",""
"14/07/2024 19:00:00 - 14/07/2024 20:00:00","BZN|PL","Without Sequence","192.20","",""
"14/07/2024 20:00:00 - 14/07/2024 21:00:00","BZN|PL","Without Sequence","206.73","",""
"14/07/2024 21:00:00 - 14/07/2024 22:00:00","BZN|PL","Without Sequence","205.40","",""
"14/07/2024 22:00:00 - 14/07/2024 23:00:00","BZN|PL","Without Sequence","137.05","",""
"14/07/2024 23:00:00 - 15/07/2024 00:00:00","BZN|PL","Without Sequence","106.77","",""
"15/07/2024 00:00:00 - 15/07/2024 01:00:00","BZN|PL","Without Sequence","100.84","",""
"15/07/2024 01:00:00 - 15/07/2024 02:00:00","BZN|PL","Without Sequence","84.75","",""
"15/07/2024 02:00:00 - 15/07/2024 03:00:00","BZN|PL","Without Sequence","80.08","",""
"15/07/2024 03:00:00 - 15/07/2024 04:00:00","BZN|PL","Without Sequence","79.99","",""
"15/07/2024 04:00:00 - 15/07/2024 05:00:00","BZN|PL","Without Sequence","80.90","",""
"15/07/2024 05:00:00 - 15/07/2024 06:00:00","BZN|PL","Without Sequence","94.70","",""
"15/07/2024 06:00:00 - 15/07/2024 07:00:00","BZN|PL","Without Sequence","138.52","",""
"15/07/2024 07:00:00 - 15/07/2024 08:00:00","BZN|PL","Without Sequence","154.55","",""
"15/07/2024 08:00:00 - 15/07/2024 09:00:00","BZN|PL","Without Sequence","105.02","",""
"15/07/2024 09:00:00 - 15/07/2024 10:00:00","BZN|PL","Without Sequence","84.50","",""
"15/07/2024 10:00:00 - 15/07/2024 11:00:00","BZN|PL","Without Sequence","58.87","",""
"15/07/2024 11:00:00 - 15/07/2024 12:00:00","BZN|PL","Without Sequence","55.60","",""
"15/07/2024 12:00:00 - 15/07/2024 13:00:00","BZN|PL","Without Sequence","66.99","",""
"15/07/2024 13:00:00 - 15/07/2024 14:00:00","BZN|PL","Without Sequence","70.17","",""
"15/07/2024 14:00:00 - 15/07/2024 15:00:00","BZN|PL","Without Sequence","72.95","",""
"15/07/2024 15:00:00 - 15/07/2024 16:00:00","BZN|PL","Without Sequence","78.63","",""
"15/07/2024 16:00:00 - 15/07/2024 17:00:00","BZN|PL","Without Sequence","109.61","",""
"15/07/2024 17:00:00 - 15/07/2024 18:00:00","BZN|PL","Without Sequence","160.02","",""
"15/07/2024 18:00:00 - 15/07/2024 19:00:00","BZN|PL","Without Sequence","245.60","",""
"15/07/2024 19:00:00 - 15/07/2024 20:00:00","BZN|PL","Without Sequence","375.46","",""
"15/07/2024 20:00:00 - 15/07/2024 21:00:00","BZN|PL","Without Sequence","411.78","",""
"15/07/2024 21:00:00 - 15/07/2024 22:00:00","BZN|PL","Without Sequence","334.50","",""
"15/07/2024 22:00:00 - 15/07/2024 23:00:00","BZN|PL","Without Sequence","209.88","",""
"15/07/2024 23:00:00 - 16/07/2024 00:00:00","BZN|PL","Without Sequence","126.34","",""
"16/07/2024 00:00:00 - 16/07/2024 01:00:00","BZN|PL","Without Sequence","117.63","",""
"16/07/2024 01:00:00 - 16/07/2024 02:00:00","BZN|PL","Without Sequence","97.84","",""
"16/07/2024 02:00:00 - 16/07/2024 03:00:00","BZN|PL","Without Sequence","90.07","",""
"16/07/2024 03:00:00 - 16/07/2024 04:00:00","BZN|PL","Without Sequence","90.43","",""
"16/07/2024 04:00:00 - 16/07/2024 05:00:00","BZN|PL","Without Sequence","91.74","",""
"16/07/2024 05:00:00 - 16/07/2024 06:00:00","BZN|PL","Without Sequence","92.36","",""
"16/07/2024 06:00:00 - 16/07/2024 07:00:00","BZN|PL","Without Sequence","122.65","",""
"16/07/2024 07:00:00 - 16/07/2024 08:00:00","BZN|PL","Without Sequence","121.79","",""
"16/07/2024 08:00:00 - 16/07/2024 09:00:00","BZN|PL","Without Sequence","107.34","",""
"16/07/2024 09:00:00 - 16/07/2024 10:00:00","BZN|PL","Without Sequence","81.84","",""
"16/07/2024 10:00:00 - 16/07/2024 11:00:00","BZN|PL","Without Sequence","76.30","",""
"16/07/2024 11:00:00 - 16/07/2024 12:00:00","BZN|PL","Without Sequence","89.48","",""
"16/07/2024 12:00:00 - 16/07/2024 13:00:00","BZN|PL","Without Sequence","102.70","",""
"16/07/2024 13:00:00 - 16/07/2024 14:00:00","BZN|PL","Without Sequence","110.10","",""
"16/07/2024 14:00:00 - 16/07/2024 15:00:00","BZN|PL","Without Sequence","117.35","",""
"16/07/2024 15:00:00 - 16/07/2024 16:00:00","BZN|PL","Without Sequence","120.42","",""
"16/07/2024 16:00:00 - 16/07/2024 17:00:00","BZN|PL","Without Sequence","145.60","",""
"16/07/2024 17:00:00 - 16/07/2024 18:00:00","BZN|PL","Without Sequence","301.31","",""
"16/07/2024 18:00:00 - 16/07/2024 19:00:00","BZN|PL","Without Sequence","282.34","",""
"16/07/2024 19:00:00 - 16/07/2024 20:00:00","BZN|PL","Without Sequence","397.56","",""
"16/07/2024 20:00:00 - 16/07/2024 21:00:00","BZN|PL","Without Sequence","435.06","",""
"16/07/2024 21:00:00 - 16/07/2024 22:00:00","BZN|PL","Without Sequence","370.55","",""
"16/07/2024 22:00:00 - 16/07/2024 23:00:00","BZN|PL","Without Sequence","208.67","",""
"16/07/2024 23:00:00 - 17/07/2024 00:00:00","BZN|PL","Without Sequence","125.45","",""
"17/07/2024 00:00:00 - 17/07/2024 01:00:00","BZN|PL","Without Sequence","116.17","",""
"17/07/2024 01:00:00 - 17/07/2024 02:00:00","BZN|PL","Without Sequence","93.86","",""
"17/07/2024 02:00:00 - 17/07/2024 03:00:00","BZN|PL","Without Sequence","84.44","",""
"17/07/2024 03:00:00 - 17/07/2024 04:00:00","BZN|PL","Without Sequence","83.07","",""
"17/07/2024 04:00:00 - 17/07/2024 05:00:00","BZN|PL","Without Sequence","87.03","",""
"17/07/2024 05:00:00 - 17/07/2024 06:00:00","BZN|PL","Without Sequence","91.52","",""
"17/07/2024 06:00:00 - 17/07/2024 07:00:00","BZN|PL","Without Sequence","133.74","",""
"17/07/2024 07:00:00 - 17/07/2024 08:00:00","BZN|PL","Without Sequence","128.30","",""
"17/07/2024 08:00:00 - 17/07/2024 09:00:00","BZN|PL","Without Sequence","105.70","",""
"17/07/2024 09:00:00 - 17/07/2024 10:00:00","BZN|PL","Without Sequence","82.14","",""
"17/07/2024 10:00:00 - 17/07/2024 11:00:00","BZN|PL","Without Sequence","67.10","",""
"17/07/2024 11:00:00 - 17/07/2024 12:00:00","BZN|PL","Without Sequence","56.97","",""
"17/07/2024 12:00:00 - 17/07/2024 13:00:00","BZN|PL","Without Sequence","66.82","",""
"17/07/2024 13:00:00 - 17/07/2024 14:00:00","BZN|PL","Without Sequence","66.82","",""
"17/07/2024 14:00:00 - 17/07/2024 15:00:00","BZN|PL","Without Sequence","76.20","",""
"17/07/2024 15:00:00 - 17/07/2024 16:00:00","BZN|PL","Without Sequence","77.37","",""
"17/07/2024 16:00:00 - 17/07/2024 17:00:00","BZN|PL","Without Sequence","82.14","",""
"17/07/2024 17:00:00 - 17/07/2024 18:00:00","BZN|PL","Without Sequence","124.53","",""
"17/07/2024 18:00:00 - 17/07/2024 19:00:00","BZN|PL","Without Sequence","252.19","",""
"17/07/2024 19:00:00 - 17/07/2024 20:00:00","BZN|PL","Without Sequence","407.67","",""
"17/07/2024 20:00:00 - 17/07/2024 21:00:00","BZN|PL","Without Sequence","479.44","",""
"17/07/2024 21:00:00 - 17/07/2024 22:00:00","BZN|PL","Without Sequence","422.21","",""
"17/07/2024 22:00:00 - 17/07/2024 23:00:00","BZN|PL","Without Sequence","244.68","",""
"17/07/2024 23:00:00 - 18/07/2024 00:00:00","BZN|PL","Without Sequence","165.91","",""
"18/07/2024 00:00:00 - 18/07/2024 01:00:00","BZN|PL","Without Sequence","132.65","",""
"18/07/2024 01:00:00 - 18/07/2024 02:00:00","BZN|PL","Without Sequence","98.33","",""
"18/07/2024 02:00:00 - 18/07/2024 03:00:00","BZN|PL","Without Sequence","89.10","",""
"18/07/2024 03:00:00 - 18/07/2024 04:00:00","BZN|PL","Without Sequence","87.66","",""
"18/07/2024 04:00:00 - 18/07/2024 05:00:00","BZN|PL","Without Sequence","86.51","",""
"18/07/2024 05:00:00 - 18/07/2024 06:00:00","BZN|PL","Without Sequence","101.89","",""
"18/07/2024 06:00:00 - 18/07/2024 07:00:00","BZN|PL","Without Sequence","127.07","",""
"18/07/2024 07:00:00 - 18/07/2024 08:00:00","BZN|PL","Without Sequence","117.62","",""
"18/07/2024 08:00:00 - 18/07/2024 09:00:00","BZN|PL","Without Sequence","97.58","",""
"18/07/2024 09:00:00 - 18/07/2024 10:00:00","BZN|PL","Without Sequence","78.97","",""
"18/07/2024 10:00:00 - 18/07/2024 11:00:00","BZN|PL","Without Sequence","60.78","",""
"18/07/2024 11:00:00 - 18/07/2024 12:00:00","BZN|PL","Without Sequence","48.44","",""
"18/07/2024 12:00:00 - 18/07/2024 13:00:00","BZN|PL","Without Sequence","41.42","",""
"18/07/2024 13:00:00 - 18/07/2024 14:00:00","BZN|PL","Without Sequence","40.30","",""
"18/07/2024 14:00:00 - 18/07/2024 15:00:00","BZN|PL","Without Sequence","39.71","",""
"18/07/2024 15:00:00 - 18/07/2024 16:00:00","BZN|PL","Without Sequence","65.34","",""
"18/07/2024 16:00:00 - 18/07/2024 17:00:00","BZN|PL","Without Sequence","80.08","",""
"18/07/2024 17:00:00 - 18/07/2024 18:00:00","BZN|PL","Without Sequence","82.93","",""
"18/07/2024 18:00:00 - 18/07/2024 19:00:00","BZN|PL","Without Sequence","177.11","",""
"18/07/2024 19:00:00 - 18/07/2024 20:00:00","BZN|PL","Without Sequence","396.05","",""
"18/07/2024 20:00:00 - 18/07/2024 21:00:00","BZN|PL","Without Sequence","524.85","",""
"18/07/2024 21:00:00 - 18/07/2024 22:00:00","BZN|PL","Without Sequence","382.31","",""
"18/07/2024 22:00:00 - 18/07/2024 23:00:00","BZN|PL","Without Sequence","244.64","",""
"18/07/2024 23:00:00 - 19/07/2024 00:00:00","BZN|PL","Without Sequence","112.97","",""
"19/07/2024 00:00:00 - 19/07/2024 01:00:00","BZN|PL","Without Sequence","121.01","",""
"19/07/2024 01:00:00 - 19/07/2024 02:00:00","BZN|PL","Without Sequence","95.56","",""
"19/07/2024 02:00:00 - 19/07/2024 03:00:00","BZN|PL","Without Sequence","92.75","",""
"19/07/2024 03:00:00 - 19/07/2024 04:00:00","BZN|PL","Without Sequence","94.42","",""
"19/07/2024 04:00:00 - 19/07/2024 05:00:00","BZN|PL","Without Sequence","90.30","",""
"19/07/2024 05:00:00 - 19/07/2024 06:00:00","BZN|PL","Without Sequence","94.22","",""
"19/07/2024 06:00:00 - 19/07/2024 07:00:00","BZN|PL","Without Sequence","114.89","",""
"19/07/2024 07:00:00 - 19/07/2024 08:00:00","BZN|PL","Without Sequence","110.42","",""
"19/07/2024 08:00:00 - 19/07/2024 09:00:00","BZN|PL","Without Sequence","98.40","",""
"19/07/2024 09:00:00 - 19/07/2024 10:00:00","BZN|PL","Without Sequence","81.43","",""
"19/07/2024 10:00:00 - 19/07/2024 11:00:00","BZN|PL","Without Sequence","71.58","",""
"19/07/2024 11:00:00 - 19/07/2024 12:00:00","BZN|PL","Without Sequence","62.36","",""
"19/07/2024 12:00:00 - 19/07/2024 13:00:00","BZN|PL","Without Sequence","51.86","",""
"19/07/2024 13:00:00 - 19/07/2024 14:00:00","BZN|PL","Without Sequence","52.71","",""
"19/07/2024 14:00:00 - 19/07/2024 15:00:00","BZN|PL","Without Sequence","55.70","",""
"19/07/2024 15:00:00 - 19/07/2024 16:00:00","BZN|PL","Without Sequence","75.66","",""
"19/07/2024 16:00:00 - 19/07/2024 17:00:00","BZN|PL","Without Sequence","75.76","",""
"19/07/2024 17:00:00 - 19/07/2024 18:00:00","BZN|PL","Without Sequence","97.52","",""
"19/07/2024 18:00:00 - 19/07/2024 19:00:00","BZN|PL","Without Sequence","148.27","",""
"19/07/2024 19:00:00 - 19/07/2024 20:00:00","BZN|PL","Without Sequence","315.05","",""
"19/07/2024 20:00:00 - 19/07/2024 21:00:00","BZN|PL","Without Sequence","372.22","",""
"19/07/2024 21:00:00 - 19/07/2024 22:00:00","BZN|PL","Without Sequence","223.78","",""
"19/07/2024 22:00:00 - 19/07/2024 23:00:00","BZN|PL","Without Sequence","123.11","",""
"19/07/2024 23:00:00 - 20/07/2024 00:00:00","BZN|PL","Without Sequence","101.28","",""
"20/07/2024 00:00:00 - 20/07/2024 01:00:00","BZN|PL","Without Sequence","103.40","",""
"20/07/2024 01:00:00 - 20/07/2024 02:00:00","BZN|PL","Without Sequence","102.00","",""
"20/07/2024 02:00:00 - 20/07/2024 03:00:00","BZN|PL","Without Sequence","94.59","",""
"20/07/2024 03:00:00 - 20/07/2024 04:00:00","BZN|PL","Without Sequence","95.54","",""
"20/07/2024 04:00:00 - 20/07/2024 05:00:00","BZN|PL","Without Sequence","98.06","",""
"20/07/2024 05:00:00 - 20/07/2024 06:00:00","BZN|PL","Without Sequence","95.78","",""
"20/07/2024 06:00:00 - 20/07/2024 07:00:00","BZN|PL","Without Sequence","92.85","",""
"20/07/2024 07:00:00 - 20/07/2024 08:00:00","BZN|PL","Without Sequence","86.69","",""
"20/07/2024 08:00:00 - 20/07/2024 09:00:00","BZN|PL","Without Sequence","83.81","",""
"20/07/2024 09:00:00 - 20/07/2024 10:00:00","BZN|PL","Without Sequence","49.72","",""
"20/07/2024 10:00:00 - 20/07/2024 11:00:00","BZN|PL","Without Sequence","15.90","",""
"20/07/2024 11:00:00 - 20/07/2024 12:00:00","BZN|PL","Without Sequence","10.91","",""
"20/07/2024 12:00:00 - 20/07/2024 13:00:00","BZN|PL","Without Sequence","15.76","",""
"20/07/2024 13:00:00 - 20/07/2024 14:00:00","BZN|PL","Without Sequence","23.24","",""
"20/07/2024 14:00:00 - 20/07/2024 15:00:00","BZN|PL","Without Sequence","24.67","",""
"20/07/2024 15:00:00 - 20/07/2024 16:00:00","BZN|PL","Without Sequence","60.92","",""
"20/07/2024 16:00:00 - 20/07/2024 17:00:00","BZN|PL","Without Sequence","84.50","",""
"20/07/2024 17:00:00 - 20/07/2024 18:00:00","BZN|PL","Without Sequence","97.81","",""
"20/07/2024 18:00:00 - 20/07/2024 19:00:00","BZN|PL","Without Sequence","120.01","",""
"20/07/2024 19:00:00 - 20/07/2024 20:00:00","BZN|PL","Without Sequence","181.66","",""
"20/07/2024 20:00:00 - 20/07/2024 21:00:00","BZN|PL","Without Sequence","236.80","",""
"20/07/2024 21:00:00 - 20/07/2024 22:00:00","BZN|PL","Without Sequence","180.02","",""
"20/07/2024 22:00:00 - 20/07/2024 23:00:00","BZN|PL","Without Sequence","114.79","",""
"20/07/2024 23:00:00 - 21/07/2024 00:00:00","BZN|PL","Without Sequence","91.22","",""
"21/07/2024 00:00:00 - 21/07/2024 01:00:00","BZN|PL","Without Sequence","105.20","",""
"21/07/2024 01:00:00 - 21/07/2024 02:00:00","BZN|PL","Without Sequence","89.28","",""
"21/07/2024 02:00:00 - 21/07/2024 03:00:00","BZN|PL","Without Sequence","84.77","",""
"21/07/2024 03:00:00 - 21/07/2024 04:00:00","BZN|PL","Without Sequence","84.69","",""
"21/07/2024 04:00:00 - 21/07/2024 05:00:00","BZN|PL","Without Sequence","87.31","",""
"21/07/2024 05:00:00 - 21/07/2024 06:00:00","BZN|PL","Without Sequence","86.07","",""
"21/07/2024 06:00:00 - 21/07/2024 07:00:00","BZN|PL","Without Sequence","83.68","",""
"21/07/2024 07:00:00 - 21/07/2024 08:00:00","BZN|PL","Without Sequence","81.58","",""
"21/07/2024 08:00:00 - 21/07/2024 09:00:00","BZN|PL","Without Sequence","48.97","",""
"21/07/2024 09:00:00 - 21/07/2024 10:00:00","BZN|PL","Without Sequence","12.52","",""
"21/07/2024 10:00:00 - 21/07/2024 11:00:00","BZN|PL","Without Sequence","2.10","",""
"21/07/2024 11:00:00 - 21/07/2024 12:00:00","BZN|PL","Without Sequence","1.36","",""
"21/07/2024 12:00:00 - 21/07/2024 13:00:00","BZN|PL","Without Sequence","1.21","",""
"21/07/2024 13:00:00 - 21/07/2024 14:00:00","BZN|PL","Without Sequence","1.65","",""
"21/07/2024 14:00:00 - 21/07/2024 15:00:00","BZN|PL","Without Sequence","2.94","",""
"21/07/2024 15:00:00 - 21/07/2024 16:00:00","BZN|PL","Without Sequence","3.91","",""
"21/07/2024 16:00:00 - 21/07/2024 17:00:00","BZN|PL","Without Sequence","22.96","",""
"21/07/2024 17:00:00 - 21/07/2024 18:00:00","BZN|PL","Without Sequence","71.37","",""
"21/07/2024 18:00:00 - 21/07/2024 19:00:00","BZN|PL","Without Sequence","102.71","",""
"21/07/2024 19:00:00 - 21/07/2024 20:00:00","BZN|PL","Without Sequence","131.27","",""
"21/07/2024 20:00:00 - 21/07/2024 21:00:00","BZN|PL","Without Sequence","167.54","",""
"21/07/2024 21:00:00 - 21/07/2024 22:00:00","BZN|PL","Without Sequence","151.74","",""
"21/07/2024 22:00:00 - 21/07/2024 23:00:00","BZN|PL","Without Sequence","121.43","",""
"21/07/2024 23:00:00 - 22/07/2024 00:00:00","BZN|PL","Without Sequence","100.78","",""
"22/07/2024 00:00:00 - 22/07/2024 01:00:00","BZN|PL","Without Sequence","122.63","",""
"22/07/2024 01:00:00 - 22/07/2024 02:00:00","BZN|PL","Without Sequence","100.42","",""
"22/07/2024 02:00:00 - 22/07/2024 03:00:00","BZN|PL","Without Sequence","91.46","",""
"22/07/2024 03:00:00 - 22/07/2024 04:00:00","BZN|PL","Without Sequence","91.49","",""
"22/07/2024 04:00:00 - 22/07/2024 05:00:00","BZN|PL","Without Sequence","91.11","",""
"22/07/2024 05:00:00 - 22/07/2024 06:00:00","BZN|PL","Without Sequence","88.92","",""
"22/07/2024 06:00:00 - 22/07/2024 07:00:00","BZN|PL","Without Sequence","129.31","",""
"22/07/2024 07:00:00 - 22/07/2024 08:00:00","BZN|PL","Without Sequence","130.85","",""
"22/07/2024 08:00:00 - 22/07/2024 09:00:00","BZN|PL","Without Sequence","121.69","",""
"22/07/2024 09:00:00 - 22/07/2024 10:00:00","BZN|PL","Without Sequence","97.41","",""
"22/07/2024 10:00:00 - 22/07/2024 11:00:00","BZN|PL","Without Sequence","78.55","",""
"22/07/2024 11:00:00 - 22/07/2024 12:00:00","BZN|PL","Without Sequence","77.28","",""
"22/07/2024 12:00:00 - 22/07/2024 13:00:00","BZN|PL","Without Sequence","71.14","",""
"22/07/2024 13:00:00 - 22/07/2024 14:00:00","BZN|PL","Without Sequence","89.80","",""
"22/07/2024 14:00:00 - 22/07/2024 15:00:00","BZN|PL","Without Sequence","99.57","",""
"22/07/2024 15:00:00 - 22/07/2024 16:00:00","BZN|PL","Without Sequence","107.67","",""
"22/07/2024 16:00:00 - 22/07/2024 17:00:00","BZN|PL","Without Sequence","94.87","",""
"22/07/2024 17:00:00 - 22/07/2024 18:00:00","BZN|PL","Without Sequence","131.98","",""
"22/07/2024 18:00:00 - 22/07/2024 19:00:00","BZN|PL","Without Sequence","156.45","",""
"22/07/2024 19:00:00 - 22/07/2024 20:00:00","BZN|PL","Without Sequence","163.27","",""
"22/07/2024 20:00:00 - 22/07/2024 21:00:00","BZN|PL","Without Sequence","273.69","",""
"22/07/2024 21:00:00 - 22/07/2024 22:00:00","BZN|PL","Without Sequence","167.16","",""
"22/07/2024 22:00:00 - 22/07/2024 23:00:00","BZN|PL","Without Sequence","123.34","",""
"22/07/2024 23:00:00 - 23/07/2024 00:00:00","BZN|PL","Without Sequence","91.56","",""
"23/07/2024 00:00:00 - 23/07/2024 01:00:00","BZN|PL","Without Sequence","96.09","",""
"23/07/2024 01:00:00 - 23/07/2024 02:00:00","BZN|PL","Without Sequence","86.11","",""
"23/07/2024 02:00:00 - 23/07/2024 03:00:00","BZN|PL","Without Sequence","84.99","",""
"23/07/2024 03:00:00 - 23/07/2024 04:00:00","BZN|PL","Without Sequence","84.86","",""
"23/07/2024 04:00:00 - 23/07/2024 05:00:00","BZN|PL","Without Sequence","84.51","",""
"23/07/2024 05:00:00 - 23/07/2024 06:00:00","BZN|PL","Without Sequence","84.39","",""
"23/07/2024 06:00:00 - 23/07/2024 07:00:00","BZN|PL","Without Sequence","108.92","",""
"23/07/2024 07:00:00 - 23/07/2024 08:00:00","BZN|PL","Without Sequence","126.61","",""
"23/07/2024 08:00:00 - 23/07/2024 09:00:00","BZN|PL","Without Sequence","116.95","",""
"23/07/2024 09:00:00 - 23/07/2024 10:00:00","BZN|PL","Without Sequence","107.81","",""
"23/07/2024 10:00:00 - 23/07/2024 11:00:00","BZN|PL","Without Sequence","82.66","",""
"23/07/2024 11:00:00 - 23/07/2024 12:00:00","BZN|PL","Without Sequence","87.58","",""
"23/07/2024 12:00:00 - 23/07/2024 13:00:00","BZN|PL","Without Sequence","83.29","",""
"23/07/2024 13:00:00 - 23/07/2024 14:00:00","BZN|PL","Without Sequence","87.74","",""
"23/07/2024 14:00:00 - 23/07/2024 15:00:00","BZN|PL","Without Sequence","84.51","",""
"23/07/2024 15:00:00 - 23/07/2024 16:00:00","BZN|PL","Without Sequence","87.65","",""
"23/07/2024 16:00:00 - 23/07/2024 17:00:00","BZN|PL","Without Sequence","103.05","",""
"23/07/2024 17:00:00 - 23/07/2024 18:00:00","BZN|PL","Without Sequence","120.26","",""
"23/07/2024 18:00:00 - 23/07/2024 19:00:00","BZN|PL","Without Sequence","186.87","",""
