"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/04/2024 17:00:00 - 03/04/2024 18:00:00","BZN|CH","Without Sequence","76.60","",""
"03/04/2024 18:00:00 - 03/04/2024 19:00:00","BZN|CH","Without Sequence","95.40","",""
"03/04/2024 19:00:00 - 03/04/2024 20:00:00","BZN|CH","Without Sequence","112.31","",""
"03/04/2024 20:00:00 - 03/04/2024 21:00:00","BZN|CH","Without Sequence","103.04","",""
"03/04/2024 21:00:00 - 03/04/2024 22:00:00","BZN|CH","Without Sequence","75.23","",""
"03/04/2024 22:00:00 - 03/04/2024 23:00:00","BZN|CH","Without Sequence","74.13","",""
"03/04/2024 23:00:00 - 04/04/2024 00:00:00","BZN|CH","Without Sequence","71.36","",""
"04/04/2024 00:00:00 - 04/04/2024 01:00:00","BZN|CH","Without Sequence","68.90","",""
"04/04/2024 01:00:00 - 04/04/2024 02:00:00","BZN|CH","Without Sequence","67.99","",""
"04/04/2024 02:00:00 - 04/04/2024 03:00:00","BZN|CH","Without Sequence","68.24","",""
"04/04/2024 03:00:00 - 04/04/2024 04:00:00","BZN|CH","Without Sequence","68.04","",""
"04/04/2024 04:00:00 - 04/04/2024 05:00:00","BZN|CH","Without Sequence","67.79","",""
"04/04/2024 05:00:00 - 04/04/2024 06:00:00","BZN|CH","Without Sequence","69.49","",""
"04/04/2024 06:00:00 - 04/04/2024 07:00:00","BZN|CH","Without Sequence","70.18","",""
"04/04/2024 07:00:00 - 04/04/2024 08:00:00","BZN|CH","Without Sequence","75.61","",""
"04/04/2024 08:00:00 - 04/04/2024 09:00:00","BZN|CH","Without Sequence","75.97","",""
"04/04/2024 09:00:00 - 04/04/2024 10:00:00","BZN|CH","Without Sequence","70.17","",""
"04/04/2024 10:00:00 - 04/04/2024 11:00:00","BZN|CH","Without Sequence","67.21","",""
"04/04/2024 11:00:00 - 04/04/2024 12:00:00","BZN|CH","Without Sequence","65.45","",""
"04/04/2024 12:00:00 - 04/04/2024 13:00:00","BZN|CH","Without Sequence","58.44","",""
"04/04/2024 13:00:00 - 04/04/2024 14:00:00","BZN|CH","Without Sequence","56.83","",""
"04/04/2024 14:00:00 - 04/04/2024 15:00:00","BZN|CH","Without Sequence","57.56","",""
"04/04/2024 15:00:00 - 04/04/2024 16:00:00","BZN|CH","Without Sequence","56.01","",""
"04/04/2024 16:00:00 - 04/04/2024 17:00:00","BZN|CH","Without Sequence","57.48","",""
"04/04/2024 17:00:00 - 04/04/2024 18:00:00","BZN|CH","Without Sequence","63.90","",""
"04/04/2024 18:00:00 - 04/04/2024 19:00:00","BZN|CH","Without Sequence","71.96","",""
"04/04/2024 19:00:00 - 04/04/2024 20:00:00","BZN|CH","Without Sequence","84.72","",""
"04/04/2024 20:00:00 - 04/04/2024 21:00:00","BZN|CH","Without Sequence","79.49","",""
"04/04/2024 21:00:00 - 04/04/2024 22:00:00","BZN|CH","Without Sequence","70.11","",""
"04/04/2024 22:00:00 - 04/04/2024 23:00:00","BZN|CH","Without Sequence","69.07","",""
"04/04/2024 23:00:00 - 05/04/2024 00:00:00","BZN|CH","Without Sequence","67.57","",""
"05/04/2024 00:00:00 - 05/04/2024 01:00:00","BZN|CH","Without Sequence","56.60","",""
"05/04/2024 01:00:00 - 05/04/2024 02:00:00","BZN|CH","Without Sequence","56.14","",""
"05/04/2024 02:00:00 - 05/04/2024 03:00:00","BZN|CH","Without Sequence","56.11","",""
"05/04/2024 03:00:00 - 05/04/2024 04:00:00","BZN|CH","Without Sequence","55.78","",""
"05/04/2024 04:00:00 - 05/04/2024 05:00:00","BZN|CH","Without Sequence","56.28","",""
"05/04/2024 05:00:00 - 05/04/2024 06:00:00","BZN|CH","Without Sequence","63.46","",""
"05/04/2024 06:00:00 - 05/04/2024 07:00:00","BZN|CH","Without Sequence","76.06","",""
"05/04/2024 07:00:00 - 05/04/2024 08:00:00","BZN|CH","Without Sequence","84.08","",""
"05/04/2024 08:00:00 - 05/04/2024 09:00:00","BZN|CH","Without Sequence","80.02","",""
"05/04/2024 09:00:00 - 05/04/2024 10:00:00","BZN|CH","Without Sequence","67.94","",""
"05/04/2024 10:00:00 - 05/04/2024 11:00:00","BZN|CH","Without Sequence","57.55","",""
"05/04/2024 11:00:00 - 05/04/2024 12:00:00","BZN|CH","Without Sequence","55.90","",""
"05/04/2024 12:00:00 - 05/04/2024 13:00:00","BZN|CH","Without Sequence","51.73","",""
"05/04/2024 13:00:00 - 05/04/2024 14:00:00","BZN|CH","Without Sequence","45.02","",""
"05/04/2024 14:00:00 - 05/04/2024 15:00:00","BZN|CH","Without Sequence","35.72","",""
"05/04/2024 15:00:00 - 05/04/2024 16:00:00","BZN|CH","Without Sequence","51.01","",""
"05/04/2024 16:00:00 - 05/04/2024 17:00:00","BZN|CH","Without Sequence","53.63","",""
"05/04/2024 17:00:00 - 05/04/2024 18:00:00","BZN|CH","Without Sequence","55.81","",""
"05/04/2024 18:00:00 - 05/04/2024 19:00:00","BZN|CH","Without Sequence","66.69","",""
"05/04/2024 19:00:00 - 05/04/2024 20:00:00","BZN|CH","Without Sequence","69.82","",""
"05/04/2024 20:00:00 - 05/04/2024 21:00:00","BZN|CH","Without Sequence","68.03","",""
"05/04/2024 21:00:00 - 05/04/2024 22:00:00","BZN|CH","Without Sequence","61.52","",""
"05/04/2024 22:00:00 - 05/04/2024 23:00:00","BZN|CH","Without Sequence","59.65","",""
"05/04/2024 23:00:00 - 06/04/2024 00:00:00","BZN|CH","Without Sequence","56.20","",""
"06/04/2024 00:00:00 - 06/04/2024 01:00:00","BZN|CH","Without Sequence","51.57","",""
"06/04/2024 01:00:00 - 06/04/2024 02:00:00","BZN|CH","Without Sequence","52.16","",""
"06/04/2024 02:00:00 - 06/04/2024 03:00:00","BZN|CH","Without Sequence","51.91","",""
"06/04/2024 03:00:00 - 06/04/2024 04:00:00","BZN|CH","Without Sequence","51.49","",""
"06/04/2024 04:00:00 - 06/04/2024 05:00:00","BZN|CH","Without Sequence","51.47","",""
"06/04/2024 05:00:00 - 06/04/2024 06:00:00","BZN|CH","Without Sequence","53.74","",""
"06/04/2024 06:00:00 - 06/04/2024 07:00:00","BZN|CH","Without Sequence","55.88","",""
"06/04/2024 07:00:00 - 06/04/2024 08:00:00","BZN|CH","Without Sequence","55.77","",""
"06/04/2024 08:00:00 - 06/04/2024 09:00:00","BZN|CH","Without Sequence","53.64","",""
"06/04/2024 09:00:00 - 06/04/2024 10:00:00","BZN|CH","Without Sequence","45.42","",""
"06/04/2024 10:00:00 - 06/04/2024 11:00:00","BZN|CH","Without Sequence","7.77","",""
"06/04/2024 11:00:00 - 06/04/2024 12:00:00","BZN|CH","Without Sequence","-6.55","",""
"06/04/2024 12:00:00 - 06/04/2024 13:00:00","BZN|CH","Without Sequence","-18.25","",""
"06/04/2024 13:00:00 - 06/04/2024 14:00:00","BZN|CH","Without Sequence","-53.38","",""
"06/04/2024 14:00:00 - 06/04/2024 15:00:00","BZN|CH","Without Sequence","-49.98","",""
"06/04/2024 15:00:00 - 06/04/2024 16:00:00","BZN|CH","Without Sequence","-20.67","",""
"06/04/2024 16:00:00 - 06/04/2024 17:00:00","BZN|CH","Without Sequence","-3.34","",""
"06/04/2024 17:00:00 - 06/04/2024 18:00:00","BZN|CH","Without Sequence","28.29","",""
"06/04/2024 18:00:00 - 06/04/2024 19:00:00","BZN|CH","Without Sequence","58.57","",""
"06/04/2024 19:00:00 - 06/04/2024 20:00:00","BZN|CH","Without Sequence","65.17","",""
"06/04/2024 20:00:00 - 06/04/2024 21:00:00","BZN|CH","Without Sequence","59.60","",""
"06/04/2024 21:00:00 - 06/04/2024 22:00:00","BZN|CH","Without Sequence","54.49","",""
"06/04/2024 22:00:00 - 06/04/2024 23:00:00","BZN|CH","Without Sequence","54.03","",""
"06/04/2024 23:00:00 - 07/04/2024 00:00:00","BZN|CH","Without Sequence","51.24","",""
"07/04/2024 00:00:00 - 07/04/2024 01:00:00","BZN|CH","Without Sequence","50.11","",""
"07/04/2024 01:00:00 - 07/04/2024 02:00:00","BZN|CH","Without Sequence","19.95","",""
"07/04/2024 02:00:00 - 07/04/2024 03:00:00","BZN|CH","Without Sequence","12.53","",""
"07/04/2024 03:00:00 - 07/04/2024 04:00:00","BZN|CH","Without Sequence","11.79","",""
"07/04/2024 04:00:00 - 07/04/2024 05:00:00","BZN|CH","Without Sequence","11.33","",""
"07/04/2024 05:00:00 - 07/04/2024 06:00:00","BZN|CH","Without Sequence","14.91","",""
"07/04/2024 06:00:00 - 07/04/2024 07:00:00","BZN|CH","Without Sequence","29.93","",""
"07/04/2024 07:00:00 - 07/04/2024 08:00:00","BZN|CH","Without Sequence","12.08","",""
"07/04/2024 08:00:00 - 07/04/2024 09:00:00","BZN|CH","Without Sequence","1.00","",""
"07/04/2024 09:00:00 - 07/04/2024 10:00:00","BZN|CH","Without Sequence","-1.62","",""
"07/04/2024 10:00:00 - 07/04/2024 11:00:00","BZN|CH","Without Sequence","-5.02","",""
"07/04/2024 11:00:00 - 07/04/2024 12:00:00","BZN|CH","Without Sequence","-14.96","",""
"07/04/2024 12:00:00 - 07/04/2024 13:00:00","BZN|CH","Without Sequence","-33.64","",""
"07/04/2024 13:00:00 - 07/04/2024 14:00:00","BZN|CH","Without Sequence","-62.39","",""
"07/04/2024 14:00:00 - 07/04/2024 15:00:00","BZN|CH","Without Sequence","-55.77","",""
"07/04/2024 15:00:00 - 07/04/2024 16:00:00","BZN|CH","Without Sequence","-24.88","",""
"07/04/2024 16:00:00 - 07/04/2024 17:00:00","BZN|CH","Without Sequence","-3.09","",""
"07/04/2024 17:00:00 - 07/04/2024 18:00:00","BZN|CH","Without Sequence","31.46","",""
"07/04/2024 18:00:00 - 07/04/2024 19:00:00","BZN|CH","Without Sequence","72.44","",""
"07/04/2024 19:00:00 - 07/04/2024 20:00:00","BZN|CH","Without Sequence","74.79","",""
"07/04/2024 20:00:00 - 07/04/2024 21:00:00","BZN|CH","Without Sequence","77.77","",""
"07/04/2024 21:00:00 - 07/04/2024 22:00:00","BZN|CH","Without Sequence","75.06","",""
"07/04/2024 22:00:00 - 07/04/2024 23:00:00","BZN|CH","Without Sequence","72.59","",""
"07/04/2024 23:00:00 - 08/04/2024 00:00:00","BZN|CH","Without Sequence","69.21","",""
"08/04/2024 00:00:00 - 08/04/2024 01:00:00","BZN|CH","Without Sequence","66.42","",""
"08/04/2024 01:00:00 - 08/04/2024 02:00:00","BZN|CH","Without Sequence","63.82","",""
"08/04/2024 02:00:00 - 08/04/2024 03:00:00","BZN|CH","Without Sequence","62.55","",""
"08/04/2024 03:00:00 - 08/04/2024 04:00:00","BZN|CH","Without Sequence","64.83","",""
"08/04/2024 04:00:00 - 08/04/2024 05:00:00","BZN|CH","Without Sequence","67.66","",""
"08/04/2024 05:00:00 - 08/04/2024 06:00:00","BZN|CH","Without Sequence","73.68","",""
"08/04/2024 06:00:00 - 08/04/2024 07:00:00","BZN|CH","Without Sequence","85.80","",""
"08/04/2024 07:00:00 - 08/04/2024 08:00:00","BZN|CH","Without Sequence","108.36","",""
"08/04/2024 08:00:00 - 08/04/2024 09:00:00","BZN|CH","Without Sequence","106.21","",""
"08/04/2024 09:00:00 - 08/04/2024 10:00:00","BZN|CH","Without Sequence","84.81","",""
"08/04/2024 10:00:00 - 08/04/2024 11:00:00","BZN|CH","Without Sequence","72.50","",""
"08/04/2024 11:00:00 - 08/04/2024 12:00:00","BZN|CH","Without Sequence","64.24","",""
"08/04/2024 12:00:00 - 08/04/2024 13:00:00","BZN|CH","Without Sequence","52.87","",""
"08/04/2024 13:00:00 - 08/04/2024 14:00:00","BZN|CH","Without Sequence","51.89","",""
"08/04/2024 14:00:00 - 08/04/2024 15:00:00","BZN|CH","Without Sequence","52.58","",""
"08/04/2024 15:00:00 - 08/04/2024 16:00:00","BZN|CH","Without Sequence","60.81","",""
"08/04/2024 16:00:00 - 08/04/2024 17:00:00","BZN|CH","Without Sequence","70.98","",""
"08/04/2024 17:00:00 - 08/04/2024 18:00:00","BZN|CH","Without Sequence","79.36","",""
"08/04/2024 18:00:00 - 08/04/2024 19:00:00","BZN|CH","Without Sequence","89.41","",""
"08/04/2024 19:00:00 - 08/04/2024 20:00:00","BZN|CH","Without Sequence","96.66","",""
"08/04/2024 20:00:00 - 08/04/2024 21:00:00","BZN|CH","Without Sequence","90.89","",""
"08/04/2024 21:00:00 - 08/04/2024 22:00:00","BZN|CH","Without Sequence","81.18","",""
"08/04/2024 22:00:00 - 08/04/2024 23:00:00","BZN|CH","Without Sequence","75.10","",""
"08/04/2024 23:00:00 - 09/04/2024 00:00:00","BZN|CH","Without Sequence","69.00","",""
"09/04/2024 00:00:00 - 09/04/2024 01:00:00","BZN|CH","Without Sequence","70.17","",""
"09/04/2024 01:00:00 - 09/04/2024 02:00:00","BZN|CH","Without Sequence","66.37","",""
"09/04/2024 02:00:00 - 09/04/2024 03:00:00","BZN|CH","Without Sequence","63.31","",""
"09/04/2024 03:00:00 - 09/04/2024 04:00:00","BZN|CH","Without Sequence","61.70","",""
"09/04/2024 04:00:00 - 09/04/2024 05:00:00","BZN|CH","Without Sequence","61.08","",""
"09/04/2024 05:00:00 - 09/04/2024 06:00:00","BZN|CH","Without Sequence","72.10","",""
"09/04/2024 06:00:00 - 09/04/2024 07:00:00","BZN|CH","Without Sequence","77.98","",""
"09/04/2024 07:00:00 - 09/04/2024 08:00:00","BZN|CH","Without Sequence","83.19","",""
"09/04/2024 08:00:00 - 09/04/2024 09:00:00","BZN|CH","Without Sequence","78.37","",""
"09/04/2024 09:00:00 - 09/04/2024 10:00:00","BZN|CH","Without Sequence","69.13","",""
"09/04/2024 10:00:00 - 09/04/2024 11:00:00","BZN|CH","Without Sequence","69.40","",""
"09/04/2024 11:00:00 - 09/04/2024 12:00:00","BZN|CH","Without Sequence","70.43","",""
"09/04/2024 12:00:00 - 09/04/2024 13:00:00","BZN|CH","Without Sequence","66.54","",""
"09/04/2024 13:00:00 - 09/04/2024 14:00:00","BZN|CH","Without Sequence","65.91","",""
"09/04/2024 14:00:00 - 09/04/2024 15:00:00","BZN|CH","Without Sequence","65.52","",""
"09/04/2024 15:00:00 - 09/04/2024 16:00:00","BZN|CH","Without Sequence","67.04","",""
"09/04/2024 16:00:00 - 09/04/2024 17:00:00","BZN|CH","Without Sequence","66.50","",""
"09/04/2024 17:00:00 - 09/04/2024 18:00:00","BZN|CH","Without Sequence","60.99","",""
"09/04/2024 18:00:00 - 09/04/2024 19:00:00","BZN|CH","Without Sequence","67.68","",""
"09/04/2024 19:00:00 - 09/04/2024 20:00:00","BZN|CH","Without Sequence","71.50","",""
"09/04/2024 20:00:00 - 09/04/2024 21:00:00","BZN|CH","Without Sequence","70.16","",""
"09/04/2024 21:00:00 - 09/04/2024 22:00:00","BZN|CH","Without Sequence","64.81","",""
"09/04/2024 22:00:00 - 09/04/2024 23:00:00","BZN|CH","Without Sequence","64.09","",""
"09/04/2024 23:00:00 - 10/04/2024 00:00:00","BZN|CH","Without Sequence","55.36","",""
"10/04/2024 00:00:00 - 10/04/2024 01:00:00","BZN|CH","Without Sequence","57.74","",""
"10/04/2024 01:00:00 - 10/04/2024 02:00:00","BZN|CH","Without Sequence","58.40","",""
"10/04/2024 02:00:00 - 10/04/2024 03:00:00","BZN|CH","Without Sequence","59.04","",""
"10/04/2024 03:00:00 - 10/04/2024 04:00:00","BZN|CH","Without Sequence","57.96","",""
"10/04/2024 04:00:00 - 10/04/2024 05:00:00","BZN|CH","Without Sequence","57.98","",""
"10/04/2024 05:00:00 - 10/04/2024 06:00:00","BZN|CH","Without Sequence","60.27","",""
"10/04/2024 06:00:00 - 10/04/2024 07:00:00","BZN|CH","Without Sequence","74.67","",""
"10/04/2024 07:00:00 - 10/04/2024 08:00:00","BZN|CH","Without Sequence","87.65","",""
"10/04/2024 08:00:00 - 10/04/2024 09:00:00","BZN|CH","Without Sequence","84.95","",""
"10/04/2024 09:00:00 - 10/04/2024 10:00:00","BZN|CH","Without Sequence","73.52","",""
"10/04/2024 10:00:00 - 10/04/2024 11:00:00","BZN|CH","Without Sequence","65.01","",""
"10/04/2024 11:00:00 - 10/04/2024 12:00:00","BZN|CH","Without Sequence","59.53","",""
"10/04/2024 12:00:00 - 10/04/2024 13:00:00","BZN|CH","Without Sequence","59.82","",""
"10/04/2024 13:00:00 - 10/04/2024 14:00:00","BZN|CH","Without Sequence","58.66","",""
"10/04/2024 14:00:00 - 10/04/2024 15:00:00","BZN|CH","Without Sequence","57.39","",""
"10/04/2024 15:00:00 - 10/04/2024 16:00:00","BZN|CH","Without Sequence","56.82","",""
"10/04/2024 16:00:00 - 10/04/2024 17:00:00","BZN|CH","Without Sequence","58.47","",""
"10/04/2024 17:00:00 - 10/04/2024 18:00:00","BZN|CH","Without Sequence","74.32","",""
"10/04/2024 18:00:00 - 10/04/2024 19:00:00","BZN|CH","Without Sequence","99.62","",""
"10/04/2024 19:00:00 - 10/04/2024 20:00:00","BZN|CH","Without Sequence","119.80","",""
"10/04/2024 20:00:00 - 10/04/2024 21:00:00","BZN|CH","Without Sequence","121.19","",""
"10/04/2024 21:00:00 - 10/04/2024 22:00:00","BZN|CH","Without Sequence","93.92","",""
"10/04/2024 22:00:00 - 10/04/2024 23:00:00","BZN|CH","Without Sequence","85.00","",""
"10/04/2024 23:00:00 - 11/04/2024 00:00:00","BZN|CH","Without Sequence","71.91","",""
"11/04/2024 00:00:00 - 11/04/2024 01:00:00","BZN|CH","Without Sequence","65.40","",""
"11/04/2024 01:00:00 - 11/04/2024 02:00:00","BZN|CH","Without Sequence","59.13","",""
"11/04/2024 02:00:00 - 11/04/2024 03:00:00","BZN|CH","Without Sequence","59.48","",""
"11/04/2024 03:00:00 - 11/04/2024 04:00:00","BZN|CH","Without Sequence","59.33","",""
"11/04/2024 04:00:00 - 11/04/2024 05:00:00","BZN|CH","Without Sequence","58.64","",""
"11/04/2024 05:00:00 - 11/04/2024 06:00:00","BZN|CH","Without Sequence","64.17","",""
"11/04/2024 06:00:00 - 11/04/2024 07:00:00","BZN|CH","Without Sequence","75.50","",""
"11/04/2024 07:00:00 - 11/04/2024 08:00:00","BZN|CH","Without Sequence","81.17","",""
"11/04/2024 08:00:00 - 11/04/2024 09:00:00","BZN|CH","Without Sequence","79.09","",""
"11/04/2024 09:00:00 - 11/04/2024 10:00:00","BZN|CH","Without Sequence","59.15","",""
"11/04/2024 10:00:00 - 11/04/2024 11:00:00","BZN|CH","Without Sequence","57.10","",""
"11/04/2024 11:00:00 - 11/04/2024 12:00:00","BZN|CH","Without Sequence","48.02","",""
"11/04/2024 12:00:00 - 11/04/2024 13:00:00","BZN|CH","Without Sequence","11.30","",""
"11/04/2024 13:00:00 - 11/04/2024 14:00:00","BZN|CH","Without Sequence","11.23","",""
"11/04/2024 14:00:00 - 11/04/2024 15:00:00","BZN|CH","Without Sequence","10.09","",""
"11/04/2024 15:00:00 - 11/04/2024 16:00:00","BZN|CH","Without Sequence","28.75","",""
"11/04/2024 16:00:00 - 11/04/2024 17:00:00","BZN|CH","Without Sequence","55.45","",""
"11/04/2024 17:00:00 - 11/04/2024 18:00:00","BZN|CH","Without Sequence","75.13","",""
"11/04/2024 18:00:00 - 11/04/2024 19:00:00","BZN|CH","Without Sequence","89.61","",""
"11/04/2024 19:00:00 - 11/04/2024 20:00:00","BZN|CH","Without Sequence","126.47","",""
"11/04/2024 20:00:00 - 11/04/2024 21:00:00","BZN|CH","Without Sequence","127.95","",""
"11/04/2024 21:00:00 - 11/04/2024 22:00:00","BZN|CH","Without Sequence","92.30","",""
"11/04/2024 22:00:00 - 11/04/2024 23:00:00","BZN|CH","Without Sequence","80.74","",""
"11/04/2024 23:00:00 - 12/04/2024 00:00:00","BZN|CH","Without Sequence","76.49","",""
"12/04/2024 00:00:00 - 12/04/2024 01:00:00","BZN|CH","Without Sequence","71.77","",""
"12/04/2024 01:00:00 - 12/04/2024 02:00:00","BZN|CH","Without Sequence","68.94","",""
"12/04/2024 02:00:00 - 12/04/2024 03:00:00","BZN|CH","Without Sequence","67.34","",""
"12/04/2024 03:00:00 - 12/04/2024 04:00:00","BZN|CH","Without Sequence","66.39","",""
"12/04/2024 04:00:00 - 12/04/2024 05:00:00","BZN|CH","Without Sequence","66.23","",""
"12/04/2024 05:00:00 - 12/04/2024 06:00:00","BZN|CH","Without Sequence","72.56","",""
"12/04/2024 06:00:00 - 12/04/2024 07:00:00","BZN|CH","Without Sequence","85.80","",""
"12/04/2024 07:00:00 - 12/04/2024 08:00:00","BZN|CH","Without Sequence","88.49","",""
"12/04/2024 08:00:00 - 12/04/2024 09:00:00","BZN|CH","Without Sequence","81.08","",""
"12/04/2024 09:00:00 - 12/04/2024 10:00:00","BZN|CH","Without Sequence","64.28","",""
"12/04/2024 10:00:00 - 12/04/2024 11:00:00","BZN|CH","Without Sequence","39.05","",""
"12/04/2024 11:00:00 - 12/04/2024 12:00:00","BZN|CH","Without Sequence","19.57","",""
"12/04/2024 12:00:00 - 12/04/2024 13:00:00","BZN|CH","Without Sequence","3.98","",""
"12/04/2024 13:00:00 - 12/04/2024 14:00:00","BZN|CH","Without Sequence","-4.20","",""
"12/04/2024 14:00:00 - 12/04/2024 15:00:00","BZN|CH","Without Sequence","-2.95","",""
"12/04/2024 15:00:00 - 12/04/2024 16:00:00","BZN|CH","Without Sequence","-1.44","",""
"12/04/2024 16:00:00 - 12/04/2024 17:00:00","BZN|CH","Without Sequence","19.84","",""
"12/04/2024 17:00:00 - 12/04/2024 18:00:00","BZN|CH","Without Sequence","54.56","",""
"12/04/2024 18:00:00 - 12/04/2024 19:00:00","BZN|CH","Without Sequence","79.00","",""
"12/04/2024 19:00:00 - 12/04/2024 20:00:00","BZN|CH","Without Sequence","90.09","",""
"12/04/2024 20:00:00 - 12/04/2024 21:00:00","BZN|CH","Without Sequence","91.05","",""
"12/04/2024 21:00:00 - 12/04/2024 22:00:00","BZN|CH","Without Sequence","87.13","",""
"12/04/2024 22:00:00 - 12/04/2024 23:00:00","BZN|CH","Without Sequence","74.30","",""
"12/04/2024 23:00:00 - 13/04/2024 00:00:00","BZN|CH","Without Sequence","65.45","",""
"13/04/2024 00:00:00 - 13/04/2024 01:00:00","BZN|CH","Without Sequence","65.11","",""
"13/04/2024 01:00:00 - 13/04/2024 02:00:00","BZN|CH","Without Sequence","55.66","",""
"13/04/2024 02:00:00 - 13/04/2024 03:00:00","BZN|CH","Without Sequence","50.05","",""
"13/04/2024 03:00:00 - 13/04/2024 04:00:00","BZN|CH","Without Sequence","41.71","",""
"13/04/2024 04:00:00 - 13/04/2024 05:00:00","BZN|CH","Without Sequence","39.95","",""
"13/04/2024 05:00:00 - 13/04/2024 06:00:00","BZN|CH","Without Sequence","43.12","",""
"13/04/2024 06:00:00 - 13/04/2024 07:00:00","BZN|CH","Without Sequence","56.29","",""
"13/04/2024 07:00:00 - 13/04/2024 08:00:00","BZN|CH","Without Sequence","55.06","",""
"13/04/2024 08:00:00 - 13/04/2024 09:00:00","BZN|CH","Without Sequence","38.14","",""
"13/04/2024 09:00:00 - 13/04/2024 10:00:00","BZN|CH","Without Sequence","9.09","",""
"13/04/2024 10:00:00 - 13/04/2024 11:00:00","BZN|CH","Without Sequence","-1.95","",""
"13/04/2024 11:00:00 - 13/04/2024 12:00:00","BZN|CH","Without Sequence","-9.08","",""
"13/04/2024 12:00:00 - 13/04/2024 13:00:00","BZN|CH","Without Sequence","-25.34","",""
"13/04/2024 13:00:00 - 13/04/2024 14:00:00","BZN|CH","Without Sequence","-51.75","",""
"13/04/2024 14:00:00 - 13/04/2024 15:00:00","BZN|CH","Without Sequence","-51.93","",""
"13/04/2024 15:00:00 - 13/04/2024 16:00:00","BZN|CH","Without Sequence","-32.98","",""
"13/04/2024 16:00:00 - 13/04/2024 17:00:00","BZN|CH","Without Sequence","-13.39","",""
"13/04/2024 17:00:00 - 13/04/2024 18:00:00","BZN|CH","Without Sequence","9.79","",""
"13/04/2024 18:00:00 - 13/04/2024 19:00:00","BZN|CH","Without Sequence","63.02","",""
"13/04/2024 19:00:00 - 13/04/2024 20:00:00","BZN|CH","Without Sequence","78.45","",""
"13/04/2024 20:00:00 - 13/04/2024 21:00:00","BZN|CH","Without Sequence","80.40","",""
"13/04/2024 21:00:00 - 13/04/2024 22:00:00","BZN|CH","Without Sequence","58.85","",""
"13/04/2024 22:00:00 - 13/04/2024 23:00:00","BZN|CH","Without Sequence","58.00","",""
